Issue Date	Destination	Ship name	Ship nationality	Sailing	Merchant	Count	Unit	Commodity
1905-03-10	Hull	Clio	Italian	Feb 25, 1905	N. E. Tamvaco	2134	bags	oil cake
1905-03-10	Hull	Clio	Italian	Feb 25, 1905	Choremi, Benachi & Co.	50	bales	cotton
1905-03-10	Hull	Clio	Italian	Feb 25, 1905	Mohr & Fenderl	175		
1905-03-10	Hull	Clio	Italian	Feb 25, 1905	R. & O. Lindemann	125		
1905-03-10	Hull	Clio	Italian	Feb 25, 1905	Botton Bortolotti & Co.	36		
1905-03-10	Hull	Clio	Italian	Feb 25, 1905	Botton Bortolotti & Co.	386	bales	cotton
1905-03-10	Syria	Amphitrite	Austrian	Feb 27, 1905	Deposito Birra di Graz	105		empty barrels
1905-03-10	Port Said				Protopappas	4	cases	cigarettes
1905-03-10	Larnaque				Cie Russe	47	sacs	farine
1905-03-10	Port Said				Various	8		colis divers
1905-03-10	Yokohama				R. & O. Lindemann	125	bales	cotton
1905-03-10	KOBE				J. Planta & Co.	200	bales	cotton
1905-03-10	Trebizonde	Alexandros	Ottoman	Feb 28, 1905	Various	750	sacs	rice
1905-03-10	Trebizonde	Alexandros	Ottoman	Feb 28, 1905	Various	59	barrels	vides
1905-03-10	Trebizonde	Alexandros	Ottoman	Feb 28, 1905	Various	52	packages	skins
1905-03-10	Trebizonde	Alexandros	Ottoman	Feb 28, 1905	Various	31	packages	empty sacks
1905-03-10	Trebizonde	Alexandros	Ottoman	Feb 28, 1905	Various	29	packages	zembils vides
1905-03-10	Trebizonde	Alexandros	Ottoman	Feb 28, 1905	Various	11	packages	divers
1905-03-10	Syria	Marigo	Ottoman	Feb 25, 1905	Various	500		colis divers
1905-03-10	Syria	Seyar	Ottoman	Feb 26, 1905	Various	910	sacs	rice
1905-03-10	Syria	Seyar	Ottoman	Feb 26, 1905	Various	245	sacs	sugar
1905-03-10	Syria	Seyar	Ottoman	Feb 26, 1905	Various	30	sacs	coffee
1905-03-10	Syria	Seyar	Ottoman	Feb 26, 1905	Various	16	cases	butter
1905-03-10	Syria	Seyar	Ottoman	Feb 26, 1905	Various	25	barrels	alcohol
1905-03-10	Syria	Seyar	Ottoman	Feb 26, 1905	Various	303	barrels	vides
1905-03-10	Syria	Seyar	Ottoman	Feb 26, 1905	Various	15	packages	divers
1905-03-10	Constantinople	Vassilissa Olga	Greek	Feb 27, 1905	Various	100	sacs	rice
1905-03-10	Constantinople	Vassilissa Olga	Greek	Feb 27, 1905	Various	58	sacs	henna
1905-03-10	Constantinople	Vassilissa Olga	Greek	Feb 27, 1905	Various	75	barrels	vides
1905-03-10	Constantinople	Vassilissa Olga	Greek	Feb 27, 1905	Various	30	packages	vegetables
1905-03-10	Constantinople	Vassilissa Olga	Greek	Feb 27, 1905	Various	20	packages	cuir
1905-03-10	Constantinople	Vassilissa Olga	Greek	Feb 27, 1905	Various	46	packages	divers
1907-02-07	Cyprus	Salamis		Jan 29, 1907	Various	1,700	packages	sundries
1907-02-07	England	Rossetti		Jan 31, 1907	Behrend & Co.	2,355	tons	cotton seed
1907-02-07	Syria	Niger		Jan 31, 1907	Various	11	packages	sundries
1907-02-07	Barcelona				Various	1,266	bales	cotton
1907-02-07	Barcelona				Various	20	packages	gum
1907-02-07	Marseilles				Various	50		empty casks
1907-02-07	Marseilles				Various	200	packages	empty bags
1907-02-07	Marseilles				Various	3	packages	skins
1907-02-07	Tunis				Various	1,600	barrels	molasses
1907-02-07	London	Wearbeck		Feb 3, 1907	N. E. Tamvaco	2,758	tons	cotton seed
1907-02-07	London	Wearbeck		Feb 3, 1907	Anglo-Egyptian Bank Ltd.	380	tons	cotton seed
1907-02-07	London	Wearbeck		Feb 3, 1907	Egyptian Salt & Soda Co. Ltd	9,929	bags	oil cake
1907-02-07	London	Wearbeck		Feb 3, 1907	Kafr-Zayat Cotton Co.	9,325	bags	oil cake
1907-02-07	London	Wearbeck		Feb 3, 1907	Behrend & Co.	1,000	bags	sugar
1907-02-07	London	Wearbeck		Feb 3, 1907	Asia Minor S. S. Co. Ltd	104	bags	lentils
1907-02-07	London	Wearbeck		Feb 3, 1907	Lipton Ltd.	456		empty barrels
1907-02-07	London	Wearbeck		Feb 3, 1907	E. Ghellini & Co.	14	bales	hides
1907-02-07	London	Wearbeck		Feb 3, 1907	Various	8	packages	sundries
1907-02-07	Constantinople	Marie Reine		Feb 2, 1907	Various	124	bales	skins
1907-02-07	Constantinople	Marie Reine		Feb 2, 1907	Various	5	bales	cotton
1907-02-07	Constantinople	Marie Reine		Feb 2, 1907	Various	1,080	bags	rice
1907-02-07	Constantinople	Marie Reine		Feb 2, 1907	Various	20	barrels	wine
1907-02-07	Constantinople	Marie Reine		Feb 2, 1907	Various	1258	empty	casks
1907-02-07	Constantinople	Marie Reine		Feb 2, 1907	Various	12	barrels	oil
1907-02-07	Constantinople	Marie Reine		Feb 2, 1907	Various	40	packages	sundries
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	Barker & Co.	300	tons	cotton seed
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	E. Del Mar	1,948	bags	oil cake
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	L. Onofrio	644	bags	bones
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	Carver Bros. & Co. Ltd.	6	bags	cotton seed
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	Anglo-Egyptian Bank Ltd.	200	tons	cotton seed
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	Holz & Co.	38	bales	wool
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	Fix & David	36	drums	paint
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	G. Brach & Co.	20	bags	gum
1907-07-09	Constantinople	Marie Reine		Feb 2, 1907	Various	27	packages	sundries
1907-07-08	Odessa				Various	24	bags	rice
1907-07-08	Odessa				Various	15	bags	beans
1907-07-08	Odessa				Various	232	empty	casks
1907-07-08	Odessa				Various	200		water melons
1907-07-08	Odessa				Various	181	packages	vegetables
1907-07-08	Odessa				Various	12	packages	empty bags
1907-07-08	Odessa				Various	17	packages	sundries
1907-07-08	Odessa				Choremi, Benachi & Co.	125	bales	cotton
1907-07-08	Piraeus				W. Getty & Co.	50	bales	cotton
1907-07-08	Constantinople	Vassilissa Olga		Jun 26, 1907	Various	450	bags	rice
1907-07-08	Constantinople	Vassilissa Olga		Jun 26, 1907	Various	77	bags	henna
1907-07-08	Constantinople	Vassilissa Olga		Jun 26, 1907	Various	14	bales	empty zembils
1907-07-08	Constantinople	Vassilissa Olga		Jun 26, 1907	Various	58	empty	casks
1907-07-08	Constantinople	Vassilissa Olga		Jun 26, 1907	Various	15	packages	furniture
1907-07-08	Piraeus & Constantinople	Ismailia		Jun 26, 1907	Various	325	bags	rice
1907-07-08	Piraeus & Constantinople	Ismailia		Jun 26, 1907	Various	55	cases	olives
1907-07-08	Piraeus & Constantinople	Ismailia		Jun 26, 1907	Various	44	cases	furniture
1907-07-08	Piraeus & Constantinople	Ismailia		Jun 26, 1907	Various	25	packages	iron
1907-07-08	Piraeus & Constantinople	Ismailia		Jun 26, 1907	Various	49	packages	water melons
1907-07-08	Piraeus & Constantinople	Ismailia		Jun 26, 1907	Various	40	packages	sundries
1907-07-08	Syria	Singapore		Jun 26, 1907	Various	18	packages	sundries
1907-07-08	Syria	Congo		Jun 26, 1907	Various	30	packages	sundries
1907-07-08	Various Ports				Mohamed Bengasi	7	bales	leather
					J. Cohen	4	bales	manufactured goods
					John B. Caffari	16	packages	furniture
					G. Brach & Co.	5	fardes	gum
					Various	14	packages	sundries
1907-07-08	Genoa				M. Barbaglio	14	packages	effects
					Baldovino and Cugini	17	packages	old copper
					Various	20	packages	sundries
					R. & O. Lindemann	2	bales	cotton
					G. Riecken	60	bales	cotton
					J. Planta & Co.	62	bales	cotton
					Mohr & Fenderl	31	bales	cotton
								
1907-07-08	Brindisi & Trieste	Amphitrite		Jun 27, 1907	L. Heller	181	tons	ghisa
1907-07-08	Brindisi & Trieste	Amphitrite		Jun 27, 1907	L. Heller	30	tons	graton
1907-07-08	Fiume	Amphitrite		Jun 27, 1907	L. Heller	5	cases	cigarettes
1907-07-08	Brindisi & Trieste	Amphitrite		Jun 27, 1907	L. Heller	163	bales	cotton
1907-07-08	Marseilles	Frosso		Jun 27, 1907	N. E. Tamvaco	1,533	tons	cotton seed
1907-07-08	Marseilles				A. Alby	150	bales	empty bags
					Bircher	5	bales	senna
					S. Stienon	63	bales	empty bags
					Sté. An. Le Khédive	5	cases	cigarettes
					Bonded Stores	23	bales	carpets
					Salonica Cigarettes Co.	2	cases	cigarettes
					Nathanson	12	cases	marble
					Bedoussi	24	bags	wool
					Vasdeki Bros.	300	bags	onions
					Agent	10	cases	cigars
					Various	32	packages	sundries
					G. Riecken	60	bales	cotton
					G. Frauger & Co.	62	bales	cotton
					Moursi Bros.	30	bales	cotton
					Choremi, Benachi & Co.	120	bales	cotton
					H. Bindernagel	100	bales	cotton
					Hahnloser	62	bales	cotton
					G. Petracchi & Co.	32	bales	cotton
					J. Planta & Co.	31	bales	cotton
					R. & O. Lindemann	16	bales	cotton
					Peel & Co.	150	bales	cotton
					Mohr & Fenderl	16	bales	cotton
					Carver Bros. & Co. Ltd.	50	bales	cotton
								
1907-07-08	London				E. Casdagli	25	packages	ivory
					Southard	5	barrels	cognac
					Bolonachi	20	barrels	cognac
					Rolin	25	barrels	old copper
					Hadjes & Co.	10	bales	leather
								
1907-07-08	Le Havre				Carver Bros. & Co. Ltd.	50	bales	cotton
1907-07-08	Algiers				Abou Mussa	90	bags	henna
					Hadjes & Co.	8	empty	casks
1907-07-08	Dunkirk				Hahnloser	30	bales	cotton
					Peel & Co.	100	bales	cotton
					Adolf Hess & Co.	50	bales	cotton
								
1907-07-08	Barcelona				Griva Bros.	2	bales	cotton
					Choremi, Benachi & Co.	15	bales	cotton
								
1907-07-08	Brindisi & Trieste	Bohemia		Jun 29, 1907	Behrend & Co.	6,000	bags	cotton seed
					A. Croccolo & Co.	33	bales	skins
					Ibrahim Sednaoui	723	empty	casks
					C. L. Giorgiaffendis	6	bales	skins
					Eredi Albertini	734	empty	casks
					G. Brach & Co.	24	bales	skins
					Deposito Birra di Graz	1,600	empty	casks
					P. M. Statira	6	bales	skins
					A. Dreher	220	empty	casks
					Zaar	22	empty	casks
					Klink Lauer	22	barrels	fresh fish
					Various	25	packages	sundries
1907-07-08	Brindisi & Trieste	Bohemia		Jun 29, 1907	Adolf Hess & Co.	108	bales	cotton
					E. Mallison & Co.	30	bales	cotton
					Moursi Bros.	40	bales	cotton
					R. & O. Lindemann	181	bales	cotton
					Anglo-Egypt Spinning	39	bales	cotton
					J. Planta & Co.	30	bales	cotton
								
1907-07-08	Constantinople	Magda		Jun 29, 1907	Various	60	bags	rice
1907-07-08	Constantinople	Magda		Jun 29, 1907	Various	10	bags	beans
1907-07-08	Constantinople	Magda		Jun 29, 1907	Various	102	bales	skins
1907-07-08	Constantinople	Magda		Jun 29, 1907	Various	18	packages	sundries
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	56	bales	skins
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	50	bales	paper
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	125	bags	rice
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	30	bags	Sudan beans
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	9	cases	cigarettes
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	57	packages	mats
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	274	packages	iron
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	14	packages	vegetables
1907-07-08	Syria	Menzaleh		Jun 29, 1907	Various	130	packages	sundries
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	104	bales	skins
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	44	bales	cotton yarn
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	615	bags	rice
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	100	bags	natron
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	30	packages	iron
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	617	empty	casks
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	10	packages	empty baskets
1907-07-08	Crete	Sparti		Jun 29, 1907	Various	8	packages	sundries
1905-01-02	London	Southgarth		Dec 21, 1904	Carver Bros. & Co. Ltd.	565	tons	cotton seed
1905-01-02	London	Southgarth		Dec 21, 1904	Behrend & Co.	866	tons	cotton seed
1905-01-02	London	Southgarth		Dec 21, 1904	Kafr-Zayat Cotton Co.	14,049	bags	oil cake
1905-01-02	London	Southgarth		Dec 21, 1904	G. Brach & Co.	15	cases	gum
1905-01-02	London	Southgarth		Dec 21, 1904	Griva Bros.	13	packages	india rubber
1905-01-02	London	Southgarth		Dec 21, 1904	A. Panzieri	162	cases	eggs
1905-01-02	London	Southgarth		Dec 21, 1904	B. Mordo	160	cases	eggs
1905-01-02	London	Southgarth		Dec 21, 1904	G. M. Ades	36	cases	eggs
1905-01-02	London	Southgarth		Dec 21, 1904	Osofrio	50	cases	eggs
1905-01-02	London	Southgarth		Dec 21, 1904	Salonica Cigarettes Co.	2	cases	cigarettes
1905-01-02	London	Southgarth		Dec 21, 1904	Mustapha Hamad & Son	1	cases	carpets
1905-01-02	London	Southgarth		Dec 21, 1904	Egyptian Railway Aministration	1	cases	samples
1905-01-02	London	Southgarth		Dec 21, 1904	M. Stefanou	1	cases	furniture
1905-01-02	London	Southgarth		Dec 21, 1904	Thos. Cook & Son	9	packages	effects
1905-01-02	London	Southgarth		Dec 21, 1904	A. Mizrahi & Co.	3	bales	wool
1905-01-02	London	Southgarth		Dec 21, 1904	A. Mizrahi & Co.	1	bags	wool
1905-01-02								
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	660	bags	rice
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	60	bags	henna
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	125	bags	sugar
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	60	bags	Sudan beans
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	61	bags	raisins
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	562	packages	vegetables
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	41	packages	empty zembils
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	9	packages	dates
1905-01-02	Piraeus & Constantinople	Prince Abbas		Dec 21, 1904	Various	40	packages	sundries
1905-01-02	Liverpool	Brescia		Dec 21, 1904	Anglo-Egyptian Bank Ltd.	238	tons	cotton seed
1905-01-02	Liverpool	Brescia		Dec 21, 1904	J. & A. Abouchanab	2,600	bags	oil cake
1905-01-02	Liverpool	Brescia		Dec 21, 1904	L. Oafro	137	cases	eggs
1905-01-02	Liverpool	Brescia		Dec 21, 1904	Fix & David	60	cases	eggs
1905-01-02	Liverpool	Brescia		Dec 21, 1904	Attab	61	cases	eggs
1905-01-02	Liverpool	Brescia		Dec 21, 1904	E. Minotto	17,539	cases	oranges
1905-01-02	Liverpool	Brescia		Dec 21, 1904	Various	5	packages	sundries
1905-01-02								
1905-01-02	LE PIREE & ODESSA	Tzar	Russian	Dec 23, 1905	Various	64	sacs	rice
1905-01-02	LE PIREE & ODESSA	Tzar	Russian	Dec 23, 1905	Various	332	packages	vegetables
1905-01-02	LE PIREE & ODESSA	Tzar	Russian	Dec 23, 1905	Various	106	packages	dates
1905-01-02	LE PIREE & ODESSA	Tzar	Russian	Dec 23, 1905	Various	5	packages	gum
1905-01-02	LE PIREE & ODESSA	Tzar	Russian	Dec 23, 1905	Various	6	packages	divers
1905-01-02								
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	765	bags	sugar
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	39	bags	flour
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	135	bags	Sudan beans
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	15	bags	potatoes
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	3	bags	gall-nuts
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	93	packages	coffee
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	13	bags	rice
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	7	bags	beans
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	32	packages	skins
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	66	packages	mats
1905-01-02	Port Said & Syria	Dakahlieh		Dec 24, 1904	Various	2857	packages	sundries
1905-01-02								
1905-01-02	Liverpool	Belgravian		Dec 25, 1904	Anglo-Egyptian Bank Ltd.	260	tons	cotton seed
					Tadros Ghirghis & Son	200	tons	beans
1905-01-02	Liverpool	Belgravian		Dec 25, 1904	H. Sadahmed	420	bags	oil cake
1905-01-02	Liverpool	Belgravian		Dec 25, 1904	Wascher & Co.	64	bags	gum
1905-01-02	Liverpool	Belgravian		Dec 25, 1904	N. Moussa	1	cases	cigarettes
1905-01-02	Liverpool	Belgravian		Dec 25, 1904	W. Getty & Co.	103	bales	rags
1905-01-02	Liverpool	Belgravian		Dec 25, 1904	Various	5	packages	sundries
1905-01-02								
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	R. Mordo	200	cases	eggs
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	Hadjes & Co.	90	cases	eggs
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	Fix & David	338	cases	eggs
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	G. M. Ades	228	cases	eggs
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	Carver Bros. & Co. Ltd.	399	tons	cotton seed
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	Bank of Egypt Ltd.	416	bags	sugar
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	G. Brach & Co.	134	bags	gum
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	Butterworth & Smalley	109	bales	rags
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	G. Marcus & Co.	2	cases	pictures
1905-01-02	Malta & Liverpool	Ramses		Dec 26, 1904	Various	8		sundry packages and parcels
1905-01-02								
1905-01-02	Candia	Athènes	Greek	Dec 26, 1905	Various	790	sacs	rice
1905-01-02	Candia	Athènes	Greek	Dec 26, 1905	Various	500	sacs	sugar
1905-01-02	Candia	Athènes	Greek	Dec 26, 1905	Various	24	sacs	beans
1905-01-02	Candia	Athènes	Greek	Dec 26, 1905	Various	85	bales	skins
1905-01-02	Candia	Athènes	Greek	Dec 26, 1905	Various	85	cases	pétrole
1905-01-02	Candia	Athènes	Greek	Dec 26, 1905	Various	391	barrels	vides
1905-01-02	Candia	Athènes	Greek	Dec 26, 1905	Various	54	packages	divers
1905-01-02								
1905-01-02	Hull	Aleppo		Dec 27, 1904	L. Heller	200	barrels	molasses
1905-01-02	Hull	Aleppo		Dec 27, 1904	Aly Mohamed Saleh	1,022	bags	onions
1905-01-02								
1905-01-02								
1905-01-02	Port Said & Odessa	Gd. Dc. Alexandre	Russian	Dec 27, 1905	Various	960	sacs	rice
1905-01-02	Port Said & Odessa	Gd. Dc. Alexandre	Russian	Dec 27, 1905	Various	84	sacs	feves du Soudan
1905-01-02	Port Said & Odessa	Gd. Dc. Alexandre	Russian	Dec 27, 1905	Various	6	cases	cigarettes
1905-01-02	Port Said & Odessa	Gd. Dc. Alexandre	Russian	Dec 27, 1905	Various	2	barrels	alcohol
1905-01-02								
1905-01-02								
1905-01-02	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Various	2625	bags	rice
1905-01-02	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Various	175	bags	sugar
1905-01-02	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Various	10	bags	beans
1905-01-02	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Various	10	bags	lentils
1905-01-02	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Various	763	packages	vegetables
1905-01-02	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Various	40	packages	sundries
1905-04-26	Dunkirk	Ramleh		1905-04-11				
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	F. C. Baines & Co.	680	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	K. Mailmen & Co.	95	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	F. Andres	15	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	G. Frauger & Co.	1,050	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Botton Bortolotti & Co.	10	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Choremi, Benachi & Co.	95	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	A. Hew & Co.	50	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Carver Bros. & Co. Ltd.	6!,ti	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	R. & O. Lindemann	1^0	bales	cotton
1905-04-26					Peel & Co.			
1905-04-26					Moursi Bros.			
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	G. Riecken	30	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Mohr & Fenderl	118	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	W. Getty & Co.	56	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	J. Planta & Co.	195	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Birch & Co.	50	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Birch & Co.	3,859	bales	cotton
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	O. L. Kynaud	1,787	bags	onions
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	L. Onofrio	1,500	bags	onions
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Hadjes & Co.	800	bags	onions
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	E. Oyler	9,003	bags	onions
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Champagne Bros.	600	bags	onions
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Stern Bros.	1,900	bags	onions
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Adolf Hess & Co.	6,318	bags	onions
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	N. Syrigo	59	bales	empty bags
1905-04-26	Piraeus & Constantinople	El-Kahira		Dec 28, 1904	Behrend & Co.	993,000	kilos	beans
1905-04-26	Liverpool	Ararat		Apr 9, 1905	B. Barki	100	bales	cotton
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Mohr & Fenderl	50	bales	cotton
1905-04-26	Liverpool	Ararat		Apr 9, 1905	W. Getty & Co.	10	bales	cotton
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Choremi, Benachi & Co.	135	bales	cotton
1905-04-26	Liverpool	Ararat		Apr 9, 1905	R. & O. Lindemann	100	bales	cotton
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Carver Bros. & Co. Ltd.	453	bales	cotton
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Carver Bros. & Co. Ltd.	838	bales	cotton
1905-04-26	Liverpool	Ararat		Apr 9, 1905	H. Hindi	1,700	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Mohamed H. el Cherif	707	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	M. Goubran	551	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	W. Crossley	900	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	IL Deghoro	961	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	S. G. Violara	1,379	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	B. Barki	487	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Mohamed Ouuui	350	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Nader Dahrouge	180	bags	onions
1905-04-26	Liverpool	Ararat		Apr 9, 1905	Papp & Co.	733	bags	onions
